,max_temp,min_temp,pres,date,lat,long
5716,19.63,6.83,0.0,2019-06-08,-31.5307248,-58.2492951
5717,22.5,6.58,0.0,2019-06-09,-31.5307248,-58.2492951
5718,21.35,16.6,1.5,2019-06-10,-31.5307248,-58.2492951
5719,22.98,15.62,0.3,2019-06-11,-31.5307248,-58.2492951
5720,25.27,19.1,0.0,2019-06-12,-31.5307248,-58.2492951
5721,26.84,20.0,2.34,2019-06-13,-31.5307248,-58.2492951
5722,25.14,18.75,0.68,2019-06-14,-31.5307248,-58.2492951
5723,20.84,17.7,0.3,2019-06-15,-31.5307248,-58.2492951
5724,20.19,16.5,4.8,2019-06-16,-31.5307248,-58.2492951
5725,16.78,13.81,0.9,2019-06-17,-31.5307248,-58.2492951
5726,17.21,12.33,2.61,2019-06-18,-31.5307248,-58.2492951
5727,17.87,7.75,0.0,2019-06-19,-31.5307248,-58.2492951
5728,17.82,4.8,0.0,2019-06-20,-31.5307248,-58.2492951
5729,22.39,7.31,0.0,2019-06-21,-31.5307248,-58.2492951
5730,26.2,15.53,0.0,2019-06-22,-31.5307248,-58.2492951
5731,25.42,17.79,0.0,2019-06-23,-31.5307248,-58.2492951
5732,24.5,17.55,0.0,2019-06-24,-31.5307248,-58.2492951
5733,22.31,10.11,0.3,2019-06-25,-31.5307248,-58.2492951
5734,14.58,1.47,0.0,2019-06-26,-31.5307248,-58.2492951
5735,16.98,4.9,0.0,2019-06-27,-31.5307248,-58.2492951
5736,20.2,12.7,0.3,2019-06-28,-31.5307248,-58.2492951
5737,20.0,15.26,0.0,2019-06-29,-31.5307248,-58.2492951
5738,16.7,11.26,0.0,2019-06-30,-31.5307248,-58.2492951
5739,14.02,3.97,0.0,2019-07-01,-31.5307248,-58.2492951
5740,17.18,2.96,0.0,2019-07-02,-31.5307248,-58.2492951
5741,23.0,3.41,0.0,2019-07-03,-31.5307248,-58.2492951
5742,11.14,0.84,0.0,2019-07-04,-31.5307248,-58.2492951
5743,10.5,0.63,0.0,2019-07-05,-31.5307248,-58.2492951
5744,11.39,-2.36,0.0,2019-07-06,-31.5307248,-58.2492951
5745,13.29,-1.69,0.0,2019-07-07,-31.5307248,-58.2492951
5746,16.93,2.08,0.0,2019-07-08,-31.5307248,-58.2492951
5747,17.17,9.03,0.0,2019-07-09,-31.5307248,-58.2492951
5748,20.66,13.09,0.0,2019-07-10,-31.5307248,-58.2492951
5749,24.63,12.46,0.0,2019-07-11,-31.5307248,-58.2492951
5750,22.59,16.42,0.0,2019-07-12,-31.5307248,-58.2492951
5751,17.7,12.18,0.0,2019-07-13,-31.5307248,-58.2492951
5752,16.89,5.67,0.0,2019-07-14,-31.5307248,-58.2492951
5753,18.28,4.05,0.0,2019-07-15,-31.5307248,-58.2492951
5754,16.55,0.93,0.0,2019-07-16,-31.5307248,-58.2492951
5755,18.83,2.55,0.0,2019-07-17,-31.5307248,-58.2492951
5756,19.84,7.51,0.0,2019-07-18,-31.5307248,-58.2492951
5757,20.93,10.0,0.0,2019-07-19,-31.5307248,-58.2492951
5758,23.75,12.84,0.0,2019-07-20,-31.5307248,-58.2492951
5759,27.69,19.7,0.0,2019-07-21,-31.5307248,-58.2492951
5760,26.0,12.86,0.5,2019-07-22,-31.5307248,-58.2492951
5761,13.94,10.13,0.9,2019-07-23,-31.5307248,-58.2492951
5762,11.15,8.67,4.2,2019-07-24,-31.5307248,-58.2492951
5763,13.15,7.96,4.5,2019-07-25,-31.5307248,-58.2492951
5764,13.09,8.97,0.0,2019-07-26,-31.5307248,-58.2492951
5765,14.5,10.53,0.0,2019-07-27,-31.5307248,-58.2492951
5766,15.0,7.08,0.0,2019-07-28,-31.5307248,-58.2492951
5767,17.69,9.27,0.02,2019-07-29,-31.5307248,-58.2492951
5768,17.72,5.62,0.0,2019-07-30,-31.5307248,-58.2492951
5769,22.69,6.23,0.0,2019-07-31,-31.5307248,-58.2492951
5770,21.57,12.23,2.03,2019-08-01,-31.5307248,-58.2492951
5771,15.16,4.88,0.0,2019-08-02,-31.5307248,-58.2492951
5772,15.93,1.73,0.0,2019-08-03,-31.5307248,-58.2492951
5773,16.62,0.76,0.0,2019-08-04,-31.5307248,-58.2492951
5774,18.49,4.64,0.0,2019-08-05,-31.5307248,-58.2492951
5775,23.62,9.12,0.0,2019-08-06,-31.5307248,-58.2492951
5776,22.54,9.52,0.0,2019-08-07,-31.5307248,-58.2492951
5777,22.0,12.99,9.85,2019-08-08,-31.5307248,-58.2492951
5778,12.88,10.17,0.6,2019-08-09,-31.5307248,-58.2492951
5779,15.53,6.45,0.0,2019-08-10,-31.5307248,-58.2492951
5780,17.42,5.84,0.0,2019-08-11,-31.5307248,-58.2492951
5781,18.96,7.97,0.0,2019-08-12,-31.5307248,-58.2492951
5782,16.0,3.22,0.0,2019-08-13,-31.5307248,-58.2492951
5783,12.59,-0.66,0.0,2019-08-14,-31.5307248,-58.2492951
5784,18.96,1.83,0.0,2019-08-15,-31.5307248,-58.2492951
5785,22.77,11.33,0.0,2019-08-16,-31.5307248,-58.2492951
5786,27.92,17.96,0.0,2019-08-17,-31.5307248,-58.2492951
5787,18.7,8.0,0.0,2019-08-18,-31.5307248,-58.2492951
5788,15.0,2.77,0.0,2019-08-19,-31.5307248,-58.2492951
5789,14.63,3.04,0.0,2019-08-20,-31.5307248,-58.2492951
5790,16.96,2.94,0.0,2019-08-21,-31.5307248,-58.2492951
5791,15.5,4.52,0.24,2019-08-22,-31.5307248,-58.2492951
5792,18.96,1.3,0.0,2019-08-23,-31.5307248,-58.2492951
5793,20.0,4.59,0.0,2019-08-24,-31.5307248,-58.2492951
5794,19.92,11.38,0.19,2019-08-25,-31.5307248,-58.2492951
5795,22.42,14.9,0.0,2019-08-26,-31.5307248,-58.2492951
5796,25.02,12.46,0.0,2019-08-27,-31.5307248,-58.2492951
5797,27.47,14.54,0.0,2019-08-28,-31.5307248,-58.2492951
5798,29.67,19.44,0.0,2019-08-29,-31.5307248,-58.2492951
5799,26.2,11.06,0.9,2019-08-30,-31.5307248,-58.2492951
5800,18.83,6.14,0.48,2019-08-31,-31.5307248,-58.2492951
5801,19.6,3.9,0.0,2019-09-01,-31.5307248,-58.2492951
5802,19.5,4.86,0.0,2019-09-02,-31.5307248,-58.2492951
5803,15.6,3.47,0.0,2019-09-03,-31.5307248,-58.2492951
5804,15.15,1.64,0.0,2019-09-04,-31.5307248,-58.2492951
5805,14.93,2.46,0.0,2019-09-05,-31.5307248,-58.2492951
5806,14.65,5.85,0.0,2019-09-06,-31.5307248,-58.2492951
5807,22.0,13.94,0.9,2019-09-07,-31.5307248,-58.2492951
5808,20.6,14.87,0.0,2019-09-08,-31.5307248,-58.2492951
5809,19.12,14.87,0.3,2019-09-09,-31.5307248,-58.2492951
5810,17.59,12.87,0.0,2019-09-10,-31.5307248,-58.2492951
5811,16.76,12.15,0.3,2019-09-11,-31.5307248,-58.2492951
5812,17.45,10.91,0.0,2019-09-12,-31.5307248,-58.2492951
5813,20.15,4.01,0.0,2019-09-13,-31.5307248,-58.2492951
5814,21.44,8.36,0.0,2019-09-14,-31.5307248,-58.2492951
5815,28.96,11.83,0.0,2019-09-15,-31.5307248,-58.2492951
5816,27.31,16.01,0.0,2019-09-16,-31.5307248,-58.2492951
5817,19.14,6.5,0.0,2019-09-17,-31.5307248,-58.2492951
5818,23.65,6.93,0.0,2019-09-18,-31.5307248,-58.2492951
5819,23.42,11.22,0.0,2019-09-19,-31.5307248,-58.2492951
5820,20.5,6.05,0.0,2019-09-20,-31.5307248,-58.2492951
5821,22.69,3.76,0.0,2019-09-21,-31.5307248,-58.2492951
5822,21.71,6.08,0.0,2019-09-22,-31.5307248,-58.2492951
5823,22.94,8.97,0.0,2019-09-23,-31.5307248,-58.2492951
5824,26.51,5.2,0.0,2019-09-24,-31.5307248,-58.2492951
5825,27.06,6.4,0.0,2019-09-25,-31.5307248,-58.2492951
5826,28.9,9.27,0.0,2019-09-26,-31.5307248,-58.2492951
5827,26.67,11.79,0.0,2019-09-27,-31.5307248,-58.2492951
5828,26.51,9.34,0.0,2019-09-28,-31.5307248,-58.2492951
5829,30.93,11.9,0.0,2019-09-29,-31.5307248,-58.2492951
5830,35.45,17.48,0.0,2019-09-30,-31.5307248,-58.2492951
5831,32.7,21.4,0.0,2019-10-01,-31.5307248,-58.2492951
5832,23.6,14.02,0.3,2019-10-02,-31.5307248,-58.2492951
5833,18.86,12.66,0.0,2019-10-03,-31.5307248,-58.2492951
5834,18.55,14.44,0.0,2019-10-04,-31.5307248,-58.2492951
5835,18.68,13.73,0.0,2019-10-05,-31.5307248,-58.2492951
5836,20.85,8.07,0.0,2019-10-06,-31.5307248,-58.2492951
5837,26.03,10.09,0.0,2019-10-07,-31.5307248,-58.2492951
5838,25.84,14.12,1.8,2019-10-08,-31.5307248,-58.2492951
5839,27.84,13.49,0.0,2019-10-09,-31.5307248,-58.2492951
5840,31.05,16.01,0.0,2019-10-10,-31.5307248,-58.2492951
5841,33.07,21.55,0.0,2019-10-11,-31.5307248,-58.2492951
5842,37.11,22.66,0.0,2019-10-12,-31.5307248,-58.2492951
5843,37.0,18.07,0.6,2019-10-13,-31.5307248,-58.2492951
5844,19.61,7.83,6.3,2019-10-14,-31.5307248,-58.2492951
5845,17.23,9.87,0.0,2019-10-15,-31.5307248,-58.2492951
5846,17.18,13.41,0.3,2019-10-16,-31.5307248,-58.2492951
5847,21.03,17.12,1.2,2019-10-17,-31.5307248,-58.2492951
5848,23.92,15.84,0.0,2019-10-18,-31.5307248,-58.2492951
5849,23.07,12.12,0.0,2019-10-19,-31.5307248,-58.2492951
5850,21.95,11.98,4.5,2019-10-20,-31.5307248,-58.2492951
5851,20.0,12.17,0.6,2019-10-21,-31.5307248,-58.2492951
5852,22.37,10.0,0.0,2019-10-22,-31.5307248,-58.2492951
5853,24.93,11.96,0.0,2019-10-23,-31.5307248,-58.2492951
5854,26.81,12.53,0.0,2019-10-24,-31.5307248,-58.2492951
5855,28.15,15.58,0.0,2019-10-25,-31.5307248,-58.2492951
5856,29.88,16.0,0.0,2019-10-26,-31.5307248,-58.2492951
5857,28.0,19.14,0.0,2019-10-27,-31.5307248,-58.2492951
5858,32.87,18.33,0.0,2019-10-28,-31.5307248,-58.2492951
5859,32.78,18.94,0.0,2019-10-29,-31.5307248,-58.2492951
5860,25.0,18.33,0.0,2019-10-30,-31.5307248,-58.2492951
5861,25.0,13.48,0.0,2019-10-31,-31.5307248,-58.2492951
5862,30.0,18.28,0.0,2019-11-01,-31.5307248,-58.2492951
5863,30.0,21.06,1.8,2019-11-02,-31.5307248,-58.2492951
5864,25.65,16.36,0.0,2019-11-03,-31.5307248,-58.2492951
5865,26.11,20.0,3.0,2019-11-04,-31.5307248,-58.2492951
5866,27.13,16.37,0.0,2019-11-05,-31.5307248,-58.2492951
5867,27.22,15.16,0.0,2019-11-06,-31.5307248,-58.2492951
5868,30.0,13.37,0.0,2019-11-07,-31.5307248,-58.2492951
5869,31.06,13.89,0.0,2019-11-08,-31.5307248,-58.2492951
5870,31.11,17.78,0.0,2019-11-09,-31.5307248,-58.2492951
5871,28.0,18.89,0.0,2019-11-10,-31.5307248,-58.2492951
5872,27.87,17.22,0.0,2019-11-11,-31.5307248,-58.2492951
5873,30.0,16.48,0.0,2019-11-12,-31.5307248,-58.2492951
5874,30.0,20.0,0.9,2019-11-13,-31.5307248,-58.2492951
5875,31.06,17.78,0.0,2019-11-14,-31.5307248,-58.2492951
5876,30.0,12.11,0.0,2019-11-15,-31.5307248,-58.2492951
5877,30.0,15.88,0.0,2019-11-16,-31.5307248,-58.2492951
5878,32.11,15.0,0.0,2019-11-17,-31.5307248,-58.2492951
5879,32.11,16.34,0.0,2019-11-18,-31.5307248,-58.2492951
5880,32.11,17.11,0.0,2019-11-19,-31.5307248,-58.2492951
5881,33.95,17.11,0.0,2019-11-20,-31.5307248,-58.2492951
5882,33.95,22.89,0.0,2019-11-21,-31.5307248,-58.2492951
5883,31.8,20.0,0.0,2019-11-22,-31.5307248,-58.2492951
5884,30.0,13.95,0.0,2019-11-23,-31.5307248,-58.2492951
5885,28.95,12.89,0.0,2019-11-24,-31.5307248,-58.2492951
5886,27.89,16.05,0.0,2019-11-25,-31.5307248,-58.2492951
5887,26.0,17.89,2.1,2019-11-26,-31.5307248,-58.2492951
5888,26.05,14.12,0.0,2019-11-27,-31.5307248,-58.2492951
5889,28.95,11.0,0.0,2019-11-28,-31.5307248,-58.2492951
5890,32.0,15.0,0.0,2019-11-29,-31.5307248,-58.2492951
5891,32.0,20.0,0.0,2019-11-30,-31.5307248,-58.2492951
5892,27.89,16.05,0.0,2019-12-01,-31.5307248,-58.2492951
5893,26.05,11.17,0.0,2019-12-02,-31.5307248,-58.2492951
5894,27.11,10.0,0.0,2019-12-03,-31.5307248,-58.2492951
5895,26.01,12.89,0.3,2019-12-04,-31.5307248,-58.2492951
5896,25.6,11.48,0.0,2019-12-05,-31.5307248,-58.2492951
5897,31.05,11.11,0.0,2019-12-06,-31.5307248,-58.2492951
5898,31.05,17.02,0.0,2019-12-07,-31.5307248,-58.2492951
5899,31.05,13.95,0.0,2019-12-08,-31.5307248,-58.2492951
5900,32.89,17.22,0.0,2019-12-09,-31.5307248,-58.2492951
5901,36.05,17.78,0.0,2019-12-10,-31.5307248,-58.2492951
5902,35.0,17.89,0.0,2019-12-11,-31.5307248,-58.2492951
5903,35.0,20.0,0.3,2019-12-12,-31.5307248,-58.2492951
5904,30.0,12.11,0.0,2019-12-13,-31.5307248,-58.2492951
5905,27.89,16.0,0.0,2019-12-14,-31.5307248,-58.2492951
5906,23.95,17.89,7.8,2019-12-15,-31.5307248,-58.2492951
5907,27.89,15.0,0.0,2019-12-16,-31.5307248,-58.2492951
5908,30.0,15.0,0.0,2019-12-17,-31.5307248,-58.2492951
5909,31.05,18.95,0.0,2019-12-18,-31.5307248,-58.2492951
5910,32.11,15.0,0.0,2019-12-19,-31.5307248,-58.2492951
5911,32.11,19.44,0.0,2019-12-20,-31.5307248,-58.2492951
5912,23.95,17.78,0.0,2019-12-21,-31.5307248,-58.2492951
5913,25.0,12.78,0.0,2019-12-22,-31.5307248,-58.2492951
5914,27.89,10.56,0.0,2019-12-23,-31.5307248,-58.2492951
5915,31.05,15.0,0.0,2019-12-24,-31.5307248,-58.2492951
5916,32.22,16.05,0.0,2019-12-25,-31.5307248,-58.2492951
5917,32.11,18.4,0.0,2019-12-26,-31.5307248,-58.2492951
5918,36.05,20.0,0.0,2019-12-27,-31.5307248,-58.2492951
5919,36.11,23.95,0.0,2019-12-28,-31.5307248,-58.2492951
5920,36.05,22.78,0.0,2019-12-29,-31.5307248,-58.2492951
5921,35.0,25.56,0.0,2019-12-30,-31.5307248,-58.2492951
5922,34.19,22.0,0.9,2019-12-31,-31.5307248,-58.2492951
5923,28.95,22.11,0.0,2020-01-01,-31.5307248,-58.2492951
5924,27.89,17.11,0.0,2020-01-02,-31.5307248,-58.2492951
5925,28.95,17.11,0.0,2020-01-03,-31.5307248,-58.2492951
5926,29.44,17.78,0.0,2020-01-04,-31.5307248,-58.2492951
5927,32.89,20.0,0.0,2020-01-05,-31.5307248,-58.2492951
5928,32.22,20.0,0.0,2020-01-06,-31.5307248,-58.2492951
5929,28.95,12.78,0.0,2020-01-07,-31.5307248,-58.2492951
5930,33.95,13.95,0.0,2020-01-08,-31.5307248,-58.2492951
5931,32.89,22.11,0.0,2020-01-09,-31.5307248,-58.2492951
5932,36.72,21.0,0.0,2020-01-10,-31.5307248,-58.2492951
5933,32.11,20.0,0.0,2020-01-11,-31.5307248,-58.2492951
5934,32.89,20.0,0.0,2020-01-12,-31.5307248,-58.2492951
5935,35.0,21.67,0.0,2020-01-13,-31.5307248,-58.2492951
5936,34.44,21.12,0.0,2020-01-14,-31.5307248,-58.2492951
5937,32.78,20.91,1.8,2020-01-15,-31.5307248,-58.2492951
5938,25.0,15.25,0.0,2020-01-16,-31.5307248,-58.2492951
5939,27.11,12.89,0.0,2020-01-17,-31.5307248,-58.2492951
5940,30.0,15.0,0.0,2020-01-18,-31.5307248,-58.2492951
5941,33.94,22.11,0.0,2020-01-19,-31.5307248,-58.2492951
5942,33.94,24.97,0.9,2020-01-20,-31.5307248,-58.2492951
5943,30.12,22.16,0.0,2020-01-21,-31.5307248,-58.2492951
5944,30.13,21.52,0.0,2020-01-22,-31.5307248,-58.2492951
5945,30.15,18.94,0.0,2020-01-23,-31.5307248,-58.2492951
5946,31.06,19.0,0.0,2020-01-24,-31.5307248,-58.2492951
5947,36.49,19.44,0.0,2020-01-25,-31.5307248,-58.2492951
5948,35.17,21.06,0.0,2020-01-26,-31.5307248,-58.2492951
5949,32.89,20.13,0.0,2020-01-27,-31.5307248,-58.2492951
5950,30.35,15.28,0.0,2020-01-28,-31.5307248,-58.2492951
5951,31.47,21.9,0.0,2020-01-29,-31.5307248,-58.2492951
5952,26.03,17.89,0.0,2020-01-30,-31.5307248,-58.2492951
5953,27.89,15.0,0.0,2020-01-31,-31.5307248,-58.2492951
5954,31.06,15.0,0.0,2020-02-01,-31.5307248,-58.2492951
5955,32.89,17.78,0.0,2020-02-02,-31.5307248,-58.2492951
5956,33.94,18.0,0.0,2020-02-03,-31.5307248,-58.2492951
5957,36.06,20.0,0.0,2020-02-04,-31.5307248,-58.2492951
5958,36.06,23.94,0.0,2020-02-05,-31.5307248,-58.2492951
5959,36.06,25.0,0.0,2020-02-06,-31.5307248,-58.2492951
5960,36.06,24.0,0.0,2020-02-07,-31.5307248,-58.2492951
5961,32.89,22.11,0.0,2020-02-08,-31.5307248,-58.2492951
5962,27.89,17.89,0.0,2020-02-09,-31.5307248,-58.2492951
5963,27.0,13.94,0.0,2020-02-10,-31.5307248,-58.2492951
5964,28.94,13.94,0.0,2020-02-11,-31.5307248,-58.2492951
5965,30.0,15.0,0.0,2020-02-12,-31.5307248,-58.2492951
5966,36.06,20.0,0.0,2020-02-13,-31.5307248,-58.2492951
5967,35.0,22.89,3.6,2020-02-14,-31.5307248,-58.2492951
5968,32.11,22.89,0.0,2020-02-15,-31.5307248,-58.2492951
5969,32.89,23.33,0.0,2020-02-16,-31.5307248,-58.2492951
5970,27.78,22.11,3.6,2020-02-17,-31.5307248,-58.2492951
5971,28.94,20.56,0.0,2020-02-18,-31.5307248,-58.2492951
5972,27.11,14.44,0.0,2020-02-19,-31.5307248,-58.2492951
5973,27.89,17.89,0.0,2020-02-20,-31.5307248,-58.2492951
5974,23.94,12.89,0.0,2020-02-21,-31.5307248,-58.2492951
5975,22.89,11.06,0.0,2020-02-22,-31.5307248,-58.2492951
5976,26.06,11.0,0.0,2020-02-23,-31.5307248,-58.2492951
5977,28.94,13.0,0.0,2020-02-24,-31.5307248,-58.2492951
5978,30.0,16.0,0.0,2020-02-25,-31.5307248,-58.2492951
5979,27.89,12.18,0.0,2020-02-26,-31.5307248,-58.2492951
5980,30.0,12.89,0.0,2020-02-27,-31.5307248,-58.2492951
5981,31.06,14.44,0.0,2020-02-28,-31.5307248,-58.2492951
5982,32.89,16.0,0.0,2020-02-29,-31.5307248,-58.2492951
5983,33.94,16.0,0.0,2020-03-01,-31.5307248,-58.2492951
5984,32.89,16.0,0.0,2020-03-02,-31.5307248,-58.2492951
5985,32.21,15.0,0.0,2020-03-03,-31.5307248,-58.2492951
5986,32.11,17.0,0.0,2020-03-04,-31.5307248,-58.2492951
5987,32.11,16.0,0.0,2020-03-05,-31.5307248,-58.2492951
5988,32.11,13.0,0.0,2020-03-06,-31.5307248,-58.2492951
5989,32.89,16.0,0.0,2020-03-07,-31.5307248,-58.2492951
5990,33.94,17.11,0.0,2020-03-08,-31.5307248,-58.2492951
5991,36.06,18.94,0.0,2020-03-09,-31.5307248,-58.2492951
5992,36.06,20.4,0.0,2020-03-10,-31.5307248,-58.2492951
5993,36.06,21.06,0.0,2020-03-11,-31.5307248,-58.2492951
5994,36.06,22.11,0.0,2020-03-12,-31.5307248,-58.2492951
5995,37.89,22.0,0.0,2020-03-13,-31.5307248,-58.2492951
5996,37.11,23.0,0.0,2020-03-14,-31.5307248,-58.2492951
5997,32.87,21.0,5.4,2020-03-15,-31.5307248,-58.2492951
5998,28.0,16.0,0.3,2020-03-16,-31.5307248,-58.2492951
5999,29.55,19.52,0.0,2020-03-17,-31.5307248,-58.2492951
6000,27.89,18.25,0.0,2020-03-18,-31.5307248,-58.2492951
6001,26.64,16.87,0.0,2020-03-19,-31.5307248,-58.2492951
6002,27.6,13.89,0.0,2020-03-20,-31.5307248,-58.2492951
6003,27.6,13.33,0.0,2020-03-21,-31.5307248,-58.2492951
6004,30.0,14.33,0.0,2020-03-22,-31.5307248,-58.2492951
6005,32.11,15.68,0.0,2020-03-23,-31.5307248,-58.2492951
6006,32.89,16.81,0.0,2020-03-24,-31.5307248,-58.2492951
6007,32.89,17.0,0.0,2020-03-25,-31.5307248,-58.2492951
6008,32.11,19.81,0.0,2020-03-26,-31.5307248,-58.2492951
6009,31.06,20.0,0.0,2020-03-27,-31.5307248,-58.2492951
6010,26.06,19.34,0.6,2020-03-28,-31.5307248,-58.2492951
6011,28.94,20.56,0.0,2020-03-29,-31.5307248,-58.2492951
6012,31.06,17.89,0.0,2020-03-30,-31.5307248,-58.2492951
6013,31.06,20.58,0.0,2020-03-31,-31.5307248,-58.2492951
6014,30.0,20.0,0.0,2020-04-01,-31.5307248,-58.2492951
6015,27.11,17.11,0.0,2020-04-02,-31.5307248,-58.2492951
6016,22.89,10.78,0.0,2020-04-03,-31.5307248,-58.2492951
6017,25.0,9.0,0.0,2020-04-04,-31.5307248,-58.2492951
6018,26.06,12.85,0.0,2020-04-05,-31.5307248,-58.2492951
6019,26.35,17.0,0.0,2020-04-06,-31.5307248,-58.2492951
6020,23.94,6.06,0.0,2020-04-07,-31.5307248,-58.2492951
6021,21.06,6.06,0.0,2020-04-08,-31.5307248,-58.2492951
6022,22.11,6.06,0.0,2020-04-09,-31.5307248,-58.2492951
6023,23.94,8.94,0.0,2020-04-10,-31.5307248,-58.2492951
6024,25.0,10.67,0.0,2020-04-11,-31.5307248,-58.2492951
6025,26.06,10.0,0.0,2020-04-12,-31.5307248,-58.2492951
6026,26.06,12.0,0.6,2020-04-13,-31.5307248,-58.2492951
6027,21.06,10.0,0.0,2020-04-14,-31.5307248,-58.2492951
6028,22.11,7.22,0.0,2020-04-15,-31.5307248,-58.2492951
6029,29.0,5.56,0.0,2020-04-16,-31.5307248,-58.2492951
6030,25.0,6.0,0.0,2020-04-17,-31.5307248,-58.2492951
6031,27.12,10.7,0.0,2020-04-18,-31.5307248,-58.2492951
6032,27.88,10.0,0.0,2020-04-19,-31.5307248,-58.2492951
6033,30.0,12.05,0.0,2020-04-20,-31.5307248,-58.2492951
6034,30.0,12.0,0.0,2020-04-21,-31.5307248,-58.2492951
6035,30.0,13.94,0.0,2020-04-22,-31.5307248,-58.2492951
6036,32.0,13.0,0.0,2020-04-23,-31.5307248,-58.2492951
6037,32.12,17.7,0.0,2020-04-24,-31.5307248,-58.2492951
6038,32.12,20.0,0.0,2020-04-25,-31.5307248,-58.2492951
6039,30.0,17.12,0.9,2020-04-26,-31.5307248,-58.2492951
6040,25.46,19.0,1.06,2020-04-27,-31.5307248,-58.2492951
6041,26.06,19.0,3.67,2020-04-28,-31.5307248,-58.2492951
6042,22.88,12.12,0.17,2020-04-29,-31.5307248,-58.2492951
6043,22.12,10.0,0.0,2020-04-30,-31.5307248,-58.2492951
6044,23.94,12.12,0.0,2020-05-01,-31.5307248,-58.2492951
6045,23.94,7.88,0.0,2020-05-02,-31.5307248,-58.2492951
6046,22.88,7.88,0.0,2020-05-03,-31.5307248,-58.2492951
6047,22.12,13.94,0.0,2020-05-04,-31.5307248,-58.2492951
6048,20.77,12.12,0.0,2020-05-05,-31.5307248,-58.2492951
6049,17.12,7.78,0.0,2020-05-06,-31.5307248,-58.2492951
6050,17.88,6.0,0.0,2020-05-07,-31.5307248,-58.2492951
6051,17.88,4.0,0.0,2020-05-08,-31.5307248,-58.2492951
6052,22.88,7.88,0.0,2020-05-09,-31.5307248,-58.2492951
6053,27.88,13.94,0.0,2020-05-10,-31.5307248,-58.2492951
6054,28.0,17.12,0.0,2020-05-11,-31.5307248,-58.2492951
6055,23.94,13.94,0.0,2020-05-12,-31.5307248,-58.2492951
6056,22.12,11.06,0.0,2020-05-13,-31.5307248,-58.2492951
6057,20.0,7.12,0.0,2020-05-14,-31.5307248,-58.2492951
6058,21.06,4.53,0.0,2020-05-15,-31.5307248,-58.2492951
6059,25.0,10.0,0.0,2020-05-16,-31.5307248,-58.2492951
6060,27.12,12.12,0.0,2020-05-17,-31.5307248,-58.2492951
6061,27.0,8.0,0.0,2020-05-18,-31.5307248,-58.2492951
6062,28.0,8.0,0.0,2020-05-19,-31.5307248,-58.2492951
6063,27.0,16.06,0.0,2020-05-20,-31.5307248,-58.2492951
6064,22.12,17.78,3.68,2020-05-21,-31.5307248,-58.2492951
6065,17.12,12.88,13.01,2020-05-22,-31.5307248,-58.2492951
6066,17.12,12.88,15.76,2020-05-23,-31.5307248,-58.2492951
6067,17.12,6.06,0.0,2020-05-24,-31.5307248,-58.2492951
6068,17.88,10.0,0.0,2020-05-25,-31.5307248,-58.2492951
6069,18.94,5.77,0.0,2020-05-26,-31.5307248,-58.2492951
6070,21.06,5.0,0.0,2020-05-27,-31.5307248,-58.2492951
6071,22.88,6.0,0.0,2020-05-28,-31.5307248,-58.2492951
6072,23.0,8.0,0.0,2020-05-29,-31.5307248,-58.2492951
6073,22.88,11.0,0.0,2020-05-30,-31.5307248,-58.2492951
6074,14.0,7.78,0.15,2020-05-31,-31.5307248,-58.2492951
6075,13.94,2.88,0.0,2020-06-01,-31.5307248,-58.2492951
6076,16.06,2.12,0.0,2020-06-02,-31.5307248,-58.2492951
6077,17.88,2.88,0.0,2020-06-03,-31.5307248,-58.2492951
6078,17.12,6.06,0.0,2020-06-04,-31.5307248,-58.2492951
6079,17.12,11.67,27.62,2020-06-05,-31.5307248,-58.2492951
6080,17.12,12.78,17.63,2020-06-06,-31.5307248,-58.2492951
6081,17.12,15.0,0.0,2020-06-07,-31.5307248,-58.2492951
6082,17.12,11.06,0.0,2020-06-08,-31.5307248,-58.2492951
6083,20.0,6.0,0.0,2020-06-09,-31.5307248,-58.2492951
6084,18.94,7.12,0.0,2020-06-10,-31.5307248,-58.2492951
6085,17.12,10.0,0.0,2020-06-11,-31.5307248,-58.2492951
6086,20.0,15.0,15.34,2020-06-12,-31.5307248,-58.2492951
6087,20.0,10.0,0.0,2020-06-13,-31.5307248,-58.2492951
6088,15.0,0.0,0.0,2020-06-14,-31.5307248,-58.2492951
6089,16.06,7.22,0.14,2020-06-15,-31.5307248,-58.2492951
6090,25.0,15.0,0.0,2020-06-16,-31.5307248,-58.2492951
6091,26.06,18.89,0.0,2020-06-17,-31.5307248,-58.2492951
6092,25.0,12.88,4.36,2020-06-18,-31.5307248,-58.2492951
6093,20.0,7.88,0.0,2020-06-19,-31.5307248,-58.2492951
6094,22.88,12.12,0.0,2020-06-20,-31.5307248,-58.2492951
6095,25.0,20.0,0.2,2020-06-21,-31.5307248,-58.2492951
6096,18.94,8.94,1.8,2020-06-22,-31.5307248,-58.2492951
6097,23.94,18.89,3.86,2020-06-23,-31.5307248,-58.2492951
6098,22.88,15.0,0.42,2020-06-24,-31.5307248,-58.2492951
6099,15.0,8.94,6.93,2020-06-25,-31.5307248,-58.2492951
6100,13.94,1.67,0.0,2020-06-26,-31.5307248,-58.2492951
6101,16.06,3.94,0.0,2020-06-27,-31.5307248,-58.2492951
6102,15.0,1.0,0.0,2020-06-28,-31.5307248,-58.2492951
6103,15.0,7.22,2.7,2020-06-29,-31.5307248,-58.2492951
